,Sample,Watershed,Date,aDipteran_Large,Terrestrial_Large,Caddisfly_Large,Mayfly_Large,Stonefly_Large,Other_Large,aDipteran_Small,Terrestrial_Small,Other_Small
2943,ST190877,HBK,8/26/2019,0,0,2,0,0,0,8,4,0
2944,ST190877,HBK,8/26/2019,0,1,3,0,1,0,9,6,0
2945,ST190878,HBK,8/26/2019,1,0,2,0,1,0,12,6,0
2946,ST190878,HBK,8/26/2019,0,0,1,0,0,0,11,5,0
2947,ST190879,HBK,8/26/2019,1,1,0,0,0,1,8,4,0
2948,ST190879,HBK,8/26/2019,0,0,2,0,0,0,6,2,0
2949,ST190880,HBK,8/26/2019,0,1,0,0,1,0,12,4,0
2950,ST190880,HBK,8/26/2019,0,1,2,0,1,0,13,6,0
2951,ST190881,1,9/3/2019,1,2,0,0,0,0,10,1,0
2952,ST190881,1,9/3/2019,0,4,0,0,0,0,8,3,0
2953,ST190882,1,9/3/2019,0,2,0,0,0,0,8,2,0
2954,ST190882,1,9/3/2019,2,4,0,0,0,1,4,2,1
2955,ST190883,1,9/3/2019,0,3,0,0,1,1,16,1,0
2956,ST190883,1,9/3/2019,0,4,0,0,0,1,6,1,0
2957,ST190884,1,9/3/2019,0,4,0,0,0,1,5,5,0
2958,ST190884,1,9/3/2019,0,1,0,0,0,1,7,3,1
2959,ST190885,1,9/3/2019,0,0,0,0,0,1,10,4,0
2960,ST190885,1,9/3/2019,0,0,0,0,0,1,9,4,0
2961,ST190906,6,9/3/2019,1,1,0,0,0,0,9,1,1
2962,ST190906,6,9/3/2019,0,4,0,0,0,0,3,1,0
2963,ST190907,6,9/3/2019,0,4,0,0,0,1,6,4,0
2964,ST190907,6,9/3/2019,1,1,0,0,0,0,5,3,0
2965,ST190908,6,9/3/2019,0,1,0,0,0,0,3,2,0
2966,ST190908,6,9/3/2019,1,2,0,0,0,0,3,0,0
2967,ST190909,6,9/3/2019,0,4,0,0,0,0,3,3,0
2968,ST190909,6,9/3/2019,2,3,0,0,0,0,7,5,0
2969,ST190910,6,9/3/2019,0,1,1,0,2,0,3,1,0
2970,ST190910,6,9/3/2019,2,3,0,0,0,0,8,0,0
2971,ST190916,HBK,9/3/2019,0,1,0,0,1,0,8,8,0
2972,ST190916,HBK,9/3/2019,2,1,1,0,1,1,15,8,0
2973,ST190917,HBK,9/3/2019,1,1,0,0,0,0,8,1,0
2974,ST190917,HBK,9/3/2019,0,1,0,0,0,1,10,4,0
2975,ST190918,HBK,9/3/2019,0,0,0,0,0,0,11,1,0
2976,ST190918,HBK,9/3/2019,0,0,0,0,0,0,11,3,0
2977,ST190919,HBK,9/3/2019,0,0,0,0,0,0,7,1,0
2978,ST190919,HBK,9/3/2019,0,1,1,0,0,0,4,7,0
2979,ST190920,HBK,9/3/2019,0,0,2,0,0,1,0,1,0
2980,ST190920,HBK,9/3/2019,0,3,1,0,2,0,6,6,0
2981,ST190921,1,9/9/2019,0,1,0,0,0,0,5,1,0
2982,ST190921,1,9/9/2019,0,0,0,0,0,1,8,0,0
2983,ST190922,1,9/9/2019,0,1,0,0,0,0,3,1,0
2984,ST190922,1,9/9/2019,0,0,0,0,0,0,4,1,0
2985,ST190923,1,9/9/2019,0,0,0,0,0,0,10,0,0
2986,ST190923,1,9/9/2019,1,1,0,0,0,0,6,3,0
2987,ST190924,1,9/9/2019,0,0,0,0,0,0,17,1,0
2988,ST190924,1,9/9/2019,0,1,0,0,0,1,4,3,0
2989,ST190925,1,9/9/2019,0,1,1,0,0,0,6,0,0
2990,ST190925,1,9/9/2019,0,0,1,0,0,0,12,1,0
2991,ST190946,6,9/9/2019,0,0,0,0,0,0,4,2,0
2992,ST190946,6,9/9/2019,0,0,0,0,0,0,6,0,0
2993,ST190947,6,9/9/2019,1,0,0,0,0,0,6,0,0
2994,ST190947,6,9/9/2019,0,1,0,0,0,0,1,1,0
2995,ST190948,6,9/9/2019,0,0,0,0,1,1,9,0,0
2996,ST190948,6,9/9/2019,0,1,0,0,0,0,4,2,0
2997,ST190949,6,9/9/2019,0,2,1,0,0,0,4,0,0
2998,ST190949,6,9/9/2019,0,0,0,0,0,1,4,0,0
2999,ST190950,6,9/9/2019,3,0,1,0,0,0,6,3,0
3000,ST190950,6,9/9/2019,0,1,0,0,0,0,4,6,0
3001,ST190956,HBK,9/9/2019,0,0,0,0,1,0,4,1,0
3002,ST190956,HBK,9/9/2019,0,0,0,0,0,0,2,0,0
3003,ST190957,HBK,9/9/2019,1,3,0,0,0,2,6,0,0
3004,ST190957,HBK,9/9/2019,0,1,0,0,0,0,2,5,0
3005,ST190958,HBK,9/9/2019,0,0,0,0,1,0,1,2,0
3006,ST190958,HBK,9/9/2019,0,2,0,0,0,1,8,0,0
3007,ST190959,HBK,9/9/2019,0,0,0,0,0,0,4,2,0
3008,ST190959,HBK,9/9/2019,0,0,0,0,1,0,5,1,0
3009,ST190960,HBK,9/9/2019,0,0,0,0,1,0,4,10,0
3010,ST190960,HBK,9/9/2019,0,0,0,0,0,1,15,5,0
3011,ST191986,6,9/16/2019,0,0,0,0,0,0,9,1,0
3012,ST191986,6,9/16/2019,0,0,0,0,0,0,3,1,0
3013,ST191987,6,9/16/2019,0,1,0,0,0,0,3,2,0
3014,ST191987,6,9/16/2019,0,1,0,0,0,0,5,6,0
3015,ST191988,6,9/16/2019,0,0,0,0,0,2,10,1,0
3016,ST191988,6,9/16/2019,0,1,0,0,0,1,7,1,0
3017,ST191989,6,9/16/2019,3,0,0,0,0,1,5,0,0
3018,ST191989,6,9/16/2019,0,0,1,0,0,0,7,0,2
3019,ST191990,6,9/16/2019,3,1,0,0,0,0,2,1,0
3020,ST191990,6,9/16/2019,1,0,0,0,0,0,6,0,0
3021,ST191996,HBK,9/16/2019,0,0,1,0,0,0,7,2,0
3022,ST191996,HBK,9/16/2019,0,0,0,0,0,0,9,6,0
3023,ST191997,HBK,9/16/2019,0,0,0,0,0,0,4,4,0
3024,ST191997,HBK,9/16/2019,0,0,0,0,0,1,6,6,0
3025,ST191998,HBK,9/16/2019,0,0,0,0,1,0,6,0,0
3026,ST191998,HBK,9/16/2019,0,0,0,0,0,0,1,0,0
3027,ST191999,HBK,9/16/2019,0,0,1,0,0,0,3,3,0
3028,ST191986,HBK,9/16/2019,0,0,0,0,1,0,6,3,0
3029,ST191000,HBK,9/16/2019,0,0,0,0,0,0,2,2,0
3030,ST191000,HBK,9/16/2019,0,0,0,0,0,0,8,3,0
3031,ST191961,1,9/16/2019,0,0,0,0,0,1,6,1,1
3032,ST191961,1,9/16/2019,2,1,0,0,0,0,2,1,0
3033,ST191962,1,9/16/2019,1,0,0,0,1,0,7,2,0
3034,ST191962,1,9/16/2019,2,1,0,0,0,0,9,0,0
3035,ST191963,1,9/16/2019,1,1,0,0,0,0,4,1,0
3036,ST191963,1,9/16/2019,0,0,0,0,0,1,5,4,0
3037,ST191964,1,9/16/2019,0,1,0,0,1,1,8,7,2
3038,ST191964,1,9/16/2019,0,0,1,0,0,2,6,3,0
3039,ST191965,1,9/16/2019,0,0,0,0,0,1,11,1,0
3040,ST191965,1,9/16/2019,1,0,1,0,0,0,6,2,0
3041,ST191001,1,9/23/2019,1,1,0,0,0,2,6,0,1
3042,ST191001,1,9/23/2019,3,0,0,0,0,0,5,0,1
3043,ST191002,1,9/23/2019,1,2,0,0,0,0,4,0,0
3044,ST191002,1,9/23/2019,0,2,0,0,0,0,9,1,0
3045,ST191003,1,9/23/2019,0,0,0,0,0,0,7,1,2
3046,ST191003,1,9/23/2019,0,1,0,0,0,1,7,1,0
3047,ST191004,1,9/23/2019,4,0,1,0,0,1,4,5,0
3048,ST191004,1,9/23/2019,0,0,0,0,0,1,8,2,1
3049,ST191005,1,9/23/2019,0,2,0,0,0,0,7,1,0
3050,ST191015,3,9/23/2019,0,1,0,0,0,0,7,1,0
3051,ST191026,6,9/23/2019,0,2,0,0,0,1,7,3,0
3052,ST191026,6,9/23/2019,0,0,0,0,1,0,7,3,0
3053,ST191027,6,9/23/2019,0,0,0,0,0,0,3,1,0
3054,ST191027,6,9/23/2019,1,0,0,0,0,0,6,2,0
3055,ST191028,6,9/23/2019,0,1,0,0,0,3,14,3,0
3056,ST191028,6,9/23/2019,1,0,0,0,0,0,10,0,0
3057,ST191029,6,9/23/2019,1,0,0,0,0,0,9,1,0
3058,ST191029,6,9/23/2019,0,1,0,0,0,0,3,4,0
3059,ST191030,6,9/23/2019,0,0,0,0,1,1,9,3,0
3060,ST191030,6,9/23/2019,1,2,0,0,0,0,6,1,1
3061,ST191036,HBK,9/23/2019,1,0,0,0,1,0,11,4,0
3062,ST191036,HBK,9/23/2019,0,0,0,0,0,0,2,3,0
3063,ST191037,HBK,9/23/2019,0,0,0,0,0,0,4,2,0
3064,ST191037,HBK,9/23/2019,0,1,0,0,0,2,4,1,0
3065,ST191038,HBK,9/23/2019,0,3,0,0,0,1,11,3,0
3066,ST191038,HBK,9/23/2019,2,0,0,0,0,0,9,8,0
3067,ST191039,HBK,9/23/2019,0,0,0,0,0,1,4,1,0
3068,ST191039,HBK,9/23/2019,0,1,0,0,0,0,5,1,0
3069,ST191040,HBK,9/23/2019,1,1,0,0,0,0,6,5,0
3070,ST191040,HBK,9/23/2019,0,0,0,0,0,1,4,3,0
3071,ST191041,1,9/30/2019,0,0,0,0,0,0,7,1,0
3072,ST191041,1,9/30/2019,1,0,0,0,0,0,6,1,0
3073,ST191042,1,9/30/2019,1,0,0,0,0,0,3,0,0
3074,ST191042,1,9/30/2019,0,0,0,0,0,0,3,0,0
3075,ST191043,1,9/30/2019,2,0,0,0,0,0,7,0,0
3076,ST191043,1,9/30/2019,0,0,0,0,0,0,7,1,0
3077,ST191044,1,9/30/2019,0,0,0,0,0,0,4,1,0
3078,ST191044,1,9/30/2019,0,1,0,0,0,0,3,2,0
3079,ST191045,1,9/30/2019,0,0,0,0,0,1,3,2,3
3080,ST191045,1,9/30/2019,1,1,0,0,0,1,12,2,0
3081,ST191066,6,9/30/2019,0,1,0,0,0,0,7,4,0
3082,ST191066,6,9/30/2019,2,0,0,0,0,0,0,2,0
3083,ST191067,6,9/30/2019,0,1,0,0,0,0,4,0,0
3084,ST191067,6,9/30/2019,0,0,1,0,0,0,5,2,1
3085,ST191068,6,9/30/2019,0,0,0,0,0,0,4,1,0
3086,ST191068,6,9/30/2019,0,0,0,0,0,0,7,2,0
3087,ST191069,6,9/30/2019,0,0,0,0,0,0,6,1,0
3088,ST191069,6,9/30/2019,0,1,0,0,0,0,10,2,0
3089,ST191070,6,9/30/2019,1,0,0,0,0,0,3,0,0
3090,ST191070,6,9/30/2019,0,0,0,0,0,3,5,1,0
3091,ST191076,HBK,9/30/2019,0,0,0,0,0,0,12,1,0
3092,ST191076,HBK,9/30/2019,0,0,0,0,0,0,7,3,0
3093,ST191077,HBK,9/30/2019,0,0,0,0,0,0,10,1,0
3094,ST191077,HBK,9/30/2019,1,0,0,0,0,0,7,3,0
3095,ST191078,HBK,9/30/2019,0,0,0,0,0,0,12,4,0
3096,ST191078,HBK,9/30/2019,0,1,1,0,0,0,9,0,0
3097,ST191079,HBK,9/30/2019,0,0,0,0,0,0,18,2,0
3098,ST191079,HBK,9/30/2019,0,1,0,0,0,1,10,0,0
3099,ST191080,HBK,9/30/2019,0,0,0,0,0,0,9,1,0
3100,ST191080,HBK,9/30/2019,0,1,0,0,0,1,6,1,0
3101,ST191081,1,10/7/2019,1,1,0,0,0,1,13,3,0
3102,ST191081,1,10/7/2019,0,0,0,0,0,0,1,1,2
3103,ST191082,1,10/7/2019,4,2,0,0,0,0,6,0,0
3104,ST191082,1,10/7/2019,2,1,0,0,0,0,13,1,1
3105,ST191083,1,10/7/2019,3,0,0,0,0,0,3,2,1
3106,ST191083,1,10/7/2019,1,2,0,0,0,1,4,0,0
3107,ST191084,1,10/7/2019,5,3,0,0,0,0,12,2,0
3108,ST191084,1,10/7/2019,1,1,0,0,0,0,8,0,0
3109,ST191085,1,10/7/2019,1,0,0,0,0,0,9,3,0
3110,ST191085,1,10/7/2019,2,0,0,0,1,0,11,2,0
3111,ST191106,6,10/7/2019,1,0,0,0,0,0,3,0,0
3112,ST191106,6,10/7/2019,1,0,0,0,0,0,3,1,0
3113,ST191107,6,10/7/2019,5,0,0,0,0,0,5,3,0
3114,ST191107,6,10/7/2019,2,0,0,0,0,0,1,1,1
3115,ST191108,6,10/7/2019,2,0,0,0,0,0,13,4,0
3116,ST191108,6,10/7/2019,1,0,0,0,0,0,4,2,0
3117,ST191109,6,10/7/2019,2,0,0,0,0,1,6,3,0
3118,ST191109,6,10/7/2019,1,0,0,0,0,0,7,1,1
3119,ST191110,6,10/7/2019,0,0,0,0,0,0,3,2,0
3120,ST191110,6,10/7/2019,2,0,0,0,0,0,3,1,1
3121,ST191116,HBK,10/7/2019,1,0,0,0,0,0,3,0,0
3122,ST191116,HBK,10/7/2019,6,0,0,0,0,0,7,0,0
3123,ST191117,HBK,10/7/2019,0,0,0,0,0,0,3,0,0
3124,ST191117,HBK,10/7/2019,0,0,0,0,0,0,7,1,0
3125,ST191118,HBK,10/7/2019,0,0,0,0,0,0,5,2,0
3126,ST191118,HBK,10/7/2019,1,0,0,0,0,0,3,0,0
3127,ST191119,HBK,10/7/2019,2,0,0,0,1,0,0,0,0
3128,ST191119,HBK,10/7/2019,1,0,0,0,0,0,8,1,0
3129,ST191120,HBK,10/7/2019,0,1,0,0,0,0,7,5,0
3130,ST191120,HBK,10/7/2019,0,0,0,0,0,0,4,3,0
3131,ST191121,1,10/15/2019,1,0,0,0,0,1,11,3,0
3132,ST191121,1,10/15/2019,1,0,0,0,0,0,6,4,0
3133,ST191122,1,10/15/2019,2,0,0,0,0,1,14,3,0
3134,ST191122,1,10/15/2019,0,1,0,0,0,4,17,3,0
3135,ST191123,1,10/15/2019,2,3,0,0,0,0,9,2,0
3136,ST191123,1,10/15/2019,0,0,0,0,0,1,13,6,3
3137,ST191124,1,10/15/2019,0,0,0,0,0,0,9,8,0
3138,ST191124,1,10/15/2019,4,1,0,0,0,0,10,7,1
3139,ST191125,1,10/15/2019,1,2,0,0,0,0,12,4,0
3140,ST191125,1,10/15/2019,0,2,0,0,0,3,6,1,0
3141,ST191146,6,10/15/2019,1,1,0,0,1,0,22,0,1
3142,ST191146,6,10/15/2019,2,0,0,0,0,3,3,5,0
3143,ST191147,6,10/15/2019,1,0,0,0,0,2,9,4,0
3144,ST191147,6,10/15/2019,0,0,0,0,0,0,14,3,0
3145,ST191148,6,10/15/2019,2,0,0,0,0,0,6,2,0
3146,ST191148,6,10/15/2019,0,0,0,0,0,2,10,2,0
3147,ST191149,6,10/15/2019,1,0,0,0,0,0,4,4,0
3148,ST191149,6,10/15/2019,1,0,1,0,0,2,8,0,0
3149,ST191150,6,10/15/2019,1,0,0,0,1,2,4,1,0
3150,ST191150,6,10/15/2019,1,0,0,0,0,1,5,3,1
3151,ST191156,HBK,10/15/2019,0,1,0,0,0,2,3,4,0
3152,ST191156,HBK,10/15/2019,3,1,0,0,0,0,8,6,0
3153,ST191157,HBK,10/15/2019,0,0,0,0,0,1,6,2,0
3154,ST191157,HBK,10/15/2019,3,1,0,0,0,0,9,1,0
3155,ST191158,HBK,10/15/2019,1,0,0,0,0,0,10,4,0
3156,ST191158,HBK,10/15/2019,2,0,0,0,0,0,4,3,0
3157,ST191159,HBK,10/15/2019,0,0,0,0,0,0,24,1,0
3158,ST191159,HBK,10/15/2019,3,0,0,0,0,0,9,4,0
3159,ST191160,HBK,10/15/2019,5,0,0,0,0,1,5,4,0
3160,ST191160,HBK,10/15/2019,5,1,0,0,0,3,8,4,0
3161,ST191161,1,10/21/2019,24,0,0,0,0,0,25,5,0
3162,ST191161,1,10/21/2019,5,1,0,0,0,0,7,0,0
3163,ST191162,1,10/21/2019,4,1,0,0,0,0,7,0,0
3164,ST191162,1,10/21/2019,3,0,0,0,0,0,7,2,0
3165,ST191163,1,10/21/2019,5,0,0,0,0,0,8,1,0
3166,ST191163,1,10/21/2019,17,0,0,0,0,0,30,1,0
3167,ST191164,1,10/21/2019,13,2,1,0,0,0,11,3,0
3168,ST191164,1,10/21/2019,4,0,0,0,0,0,8,2,2
3169,ST191165,1,10/21/2019,6,0,0,0,0,0,5,6,0
3170,ST191165,1,10/21/2019,16,1,0,0,0,0,15,3,0
3171,ST191186,6,10/21/2019,3,0,0,0,0,0,9,2,1
3172,ST191186,6,10/21/2019,5,0,0,0,0,1,5,2,0
3173,ST191187,6,10/21/2019,9,0,0,0,0,0,6,1,0
3174,ST191187,6,10/21/2019,3,0,0,0,0,0,4,1,0
3175,ST191188,6,10/21/2019,15,4,0,0,0,0,29,5,0
3176,ST191188,6,10/21/2019,7,0,0,0,0,1,12,0,0
3177,ST191189,6,10/21/2019,6,1,0,0,0,0,6,0,0
3178,ST191189,6,10/21/2019,6,0,0,0,0,0,17,2,0
3179,ST191190,6,10/21/2019,1,0,0,0,0,1,13,0,0
3180,ST191190,6,10/21/2019,11,0,0,0,0,0,14,4,0
3181,ST191196,HBK,10/21/2019,0,0,0,0,0,0,7,1,0
3182,ST191196,HBK,10/21/2019,11,1,0,0,0,0,2,0,0
3183,ST191197,HBK,10/21/2019,2,0,0,0,0,0,1,0,0
3184,ST191197,HBK,10/21/2019,3,0,0,0,0,0,9,3,0
3185,ST191198,HBK,10/21/2019,1,0,0,0,0,0,2,0,0
3186,ST191198,HBK,10/21/2019,1,1,0,0,0,0,3,3,0
3187,ST191199,HBK,10/21/2019,9,0,0,0,0,0,5,0,0
3188,ST191199,HBK,10/21/2019,8,0,0,0,0,0,8,1,0
3189,ST191200,HBK,10/21/2019,16,0,0,0,0,0,11,4,0
3190,ST191200,HBK,10/21/2019,10,0,0,0,0,0,5,2,0
3191,ST191201,1,10/28/2019,3,1,0,0,0,1,28,5,1
3192,ST191201,1,10/28/2019,5,0,0,0,0,0,10,4,0
3193,ST191202,1,10/28/2019,12,0,0,0,0,0,30,1,0
3194,ST191202,1,10/28/2019,3,6,0,0,0,0,24,6,0
3195,ST191203,1,10/28/2019,14,1,0,0,1,0,37,12,1
3196,ST191203,1,10/28/2019,11,1,0,0,0,0,46,10,3
3197,ST191204,1,10/28/2019,8,0,0,0,1,1,31,9,2
3198,ST191204,1,10/28/2019,5,0,0,0,0,1,27,2,0
3199,ST191205,1,10/28/2019,3,1,0,0,0,1,14,2,0
3200,ST191205,1,10/28/2019,14,0,0,0,0,0,30,9,1
3201,ST191226,6,10/28/2019,13,0,0,0,1,1,38,12,2
3202,ST191226,6,10/28/2019,5,0,0,0,0,0,27,7,1
3203,ST191227,6,10/28/2019,20,3,2,0,0,2,38,7,2
3204,ST191227,6,10/28/2019,53,1,0,0,0,0,83,4,1
3205,ST191228,6,10/28/2019,23,0,0,0,0,0,45,12,0
3206,ST191228,6,10/28/2019,8,0,0,0,0,2,14,3,1
3207,ST191229,6,10/28/2019,17,2,0,0,0,0,17,10,0
3208,ST191229,6,10/28/2019,10,0,0,0,0,0,12,5,0
3209,ST191230,6,10/28/2019,11,0,0,0,0,0,16,6,0
3210,ST191230,6,10/28/2019,9,2,0,0,0,0,36,2,0
3211,ST191236,HBK,10/28/2019,1,0,0,0,0,0,3,0,0
3212,ST191236,HBK,10/28/2019,3,0,0,0,0,0,2,2,0
3213,ST191237,HBK,10/28/2019,5,0,0,0,0,0,12,1,0
3214,ST191237,HBK,10/28/2019,2,0,0,0,0,0,9,7,0
3215,ST191238,HBK,10/28/2019,0,0,0,0,0,0,4,3,0
3216,ST191238,HBK,10/28/2019,1,1,0,0,0,0,7,0,0
3217,ST191239,HBK,10/28/2019,7,1,0,0,0,0,15,2,0
3218,ST191239,HBK,10/28/2019,3,1,0,0,0,0,8,0,0
3219,ST191240,HBK,10/28/2019,3,0,0,0,0,0,5,4,0
3220,ST191240,HBK,10/28/2019,2,0,0,0,0,0,7,1,0
3221,ST191241,1,11/4/2019,4,1,0,0,0,0,40,6,0
3222,ST191241,1,11/4/2019,1,2,0,0,0,0,12,3,0
3223,ST191242,1,11/4/2019,0,0,0,0,0,0,16,0,2
3224,ST191242,1,11/4/2019,2,1,0,0,0,1,23,0,0
3225,ST191243,1,11/4/2019,3,0,0,0,0,0,21,3,0
3226,ST191243,1,11/4/2019,4,0,0,0,0,0,12,4,0
3227,ST191244,1,11/4/2019,5,0,0,0,0,0,29,4,1
3228,ST191244,1,11/4/2019,1,0,0,0,0,0,13,2,1
3229,ST191245,1,11/4/2019,2,0,0,0,0,0,5,2,0
3230,ST191245,1,11/4/2019,0,0,0,0,0,1,11,0,1
3231,ST191266,6,11/4/2019,1,1,0,0,0,0,15,6,0
3232,ST191266,6,11/4/2019,6,1,0,0,0,1,23,7,0
3233,ST191267,6,11/4/2019,1,1,0,0,0,0,7,2,0
3234,ST191267,6,11/4/2019,3,0,0,0,0,0,12,7,0
3235,ST191268,6,11/4/2019,1,0,0,0,0,0,10,4,0
3236,ST191268,6,11/4/2019,10,1,0,0,0,0,22,1,0
3237,ST191269,6,11/4/2019,6,0,0,0,0,0,16,0,1
3238,ST191269,6,11/4/2019,9,1,0,0,0,0,50,10,0
3239,ST191270,6,11/4/2019,1,1,0,0,0,0,16,7,0
3240,ST191270,6,11/4/2019,4,0,0,0,0,0,26,5,0
3241,ST191276,HBK,11/4/2019,1,1,0,0,0,0,6,0,0
3242,ST191276,HBK,11/4/2019,1,0,0,0,0,0,7,0,0
3243,ST191277,HBK,11/4/2019,2,2,0,0,0,0,6,2,0
3244,ST191277,HBK,11/4/2019,1,0,0,0,0,0,5,2,0
3245,ST191278,HBK,11/4/2019,2,0,0,0,0,0,6,0,0
3246,ST191278,HBK,11/4/2019,2,0,0,0,0,0,6,3,0
3247,ST191279,HBK,11/4/2019,0,0,0,0,0,0,3,0,0
3248,ST191279,HBK,11/4/2019,0,0,0,0,0,0,8,0,0
3249,ST191280,HBK,11/4/2019,2,0,0,0,0,0,7,0,0
3250,ST191280,HBK,11/4/2019,3,0,0,0,0,0,6,0,0
3251,ST191281,1,11/11/2019,0,0,0,0,0,0,7,0,0
3252,ST191281,1,11/11/2019,0,0,0,0,0,0,3,0,1
3253,ST191282,1,11/11/2019,0,0,0,0,0,0,7,1,0
3254,ST191282,1,11/11/2019,1,0,0,0,0,0,5,0,0
3255,ST191283,1,11/11/2019,0,0,0,0,0,0,10,0,0
3256,ST191283,1,11/11/2019,0,0,0,0,0,1,6,0,0
3257,ST191284,1,11/11/2019,0,0,0,0,0,0,6,0,0
3258,ST191284,1,11/11/2019,0,0,0,0,0,0,1,0,0
3259,ST191285,1,11/11/2019,0,0,0,0,0,0,4,0,0
3260,ST191285,1,11/11/2019,1,0,0,0,0,0,7,0,0
3261,ST191306,6,11/11/2019,2,0,0,0,0,0,4,0,0
3262,ST191306,6,11/11/2019,0,0,0,0,0,0,2,0,0
3263,ST191307,6,11/11/2019,4,0,0,0,0,0,4,0,0
3264,ST191307,6,11/11/2019,2,0,0,0,0,0,1,1,0
3265,ST191308,6,11/11/2019,1,0,0,0,0,0,2,0,0
3266,ST191308,6,11/11/2019,1,0,0,0,0,0,5,0,0
3267,ST191309,6,11/11/2019,3,0,0,0,0,0,8,1,0
3268,ST191309,6,11/11/2019,0,0,0,0,0,0,4,0,0
3269,ST191310,6,11/11/2019,7,0,0,0,0,0,3,0,0
3270,ST191310,6,11/11/2019,3,0,0,0,0,0,2,0,0
3271,ST191316,HBK,11/11/2019,0,0,0,0,0,0,1,0,0
3272,ST191317,HBK,11/11/2019,0,0,0,0,0,0,1,0,0
3273,ST191317,HBK,11/11/2019,1,0,0,0,0,0,1,0,0
3274,ST191318,HBK,11/11/2019,0,0,0,0,0,0,1,0,0
3275,ST191318,HBK,11/11/2019,0,0,0,0,0,0,3,0,0
3276,ST191319,HBK,11/11/2019,0,0,0,0,0,0,1,0,0
3277,ST191319,HBK,11/11/2019,0,0,0,0,0,0,4,0,0
3278,ST191320,HBK,11/11/2019,0,0,0,0,0,0,2,0,0
3279,ST191320,HBK,11/11/2019,0,0,0,0,0,0,1,0,0
3280,ST191321,1,11/18/2019,0,0,0,0,0,0,2,0,0
3281,ST191321,1,11/18/2019,0,0,0,0,0,0,0,0,0
3282,ST191361,1,11/25/2019,1,0,0,0,0,0,2,0,0
3283,ST191361,1,11/25/2019,0,0,0,0,0,0,3,0,0
3284,ST191401,1,11/25/2019,1,0,0,0,0,0,0,0,0
