"Sample","Watershed","Date","Dipteran_Large","Terrestrial_Large","Caddisfly_Large","Mayfly_Large","Stonefly_Large","Other_Large","Dipteran_Small","Terrestrial_Small","Other_Small"
"3","1","6/4/2018",1,2,0,0,2,0,0,0,0
"7","1","6/4/2018",1,2,0,0,2,0,0,0,0
"4","1","6/4/2018",7,7,2,0,0,0,37,6,0
"1","1","6/4/2018",1,1,0,0,0,0,0,0,0
"5","1","6/4/2018",3,3,0,0,0,0,0,0,0
"10","1","6/4/2018",2,3,0,0,0,0,0,0,0
NA,"1","6/4/2018",0,0,0,0,0,0,0,0,0
"1","1","6/11/2018",0,1,0,0,1,0,0,0,0
"2","1","6/11/2018",1,1,0,0,1,0,0,0,0
"3","1","6/11/2018",0,0,0,0,0,0,21,9,0
"5","1","6/11/2018",2,1,0,0,0,0,28,3,0
"7","1","6/11/2018",4,1,1,0,0,0,28,8,0
"6","1","6/11/2018",3,4,0,0,0,0,43,11,0
"4","1","6/11/2018",2,3,0,0,0,0,0,0,0
"8","1","6/11/2018",6,3,0,0,0,0,0,0,0
"9","1","6/11/2018",2,3,0,0,0,0,0,0,0
"10","1","6/11/2018",2,0,0,0,0,0,0,0,0
"10","1","6/18/2018",1,3,0,0,1,0,19,9,0
"4","1","6/18/2018",2,5,0,0,1,0,24,17,0
"2","1","6/18/2018",1,14,0,0,1,0,41,15,0
"1","1","6/18/2018",0,4,0,0,1,0,0,0,0
"3","1","6/18/2018",2,10,1,0,1,0,0,0,0
"7","1","6/18/2018",0,9,0,0,1,0,0,0,0
"9","1","6/18/2018",1,5,0,0,2,0,8,8,0
"5","1","6/18/2018",2,9,1,0,2,0,0,0,0
"6","1","6/18/2018",3,6,0,0,2,0,0,0,0
"8","1","6/18/2018",1,8,0,0,0,0,0,0,0
"5","1","6/25/2018",2,8,0,0,1,0,49,10,0
"3","1","6/25/2018",3,7,1,0,1,0,0,0,0
"8","1","6/25/2018",0,2,0,0,2,0,47,8,0
"6","1","6/25/2018",2,7,3,0,3,0,0,0,0
"2","1","6/25/2018",1,9,2,0,4,0,0,0,0
"1","1","6/25/2018",0,4,3,0,0,0,8,15,0
"4","1","6/25/2018",0,2,1,0,0,0,12,12,0
"7","1","6/25/2018",2,7,0,0,0,0,43,10,0
"9","1","6/25/2018",0,4,0,0,0,0,0,0,0
"10","1","6/25/2018",0,3,0,0,0,0,0,0,0
"9","1","7/16/2018",3,25,0,0,1,0,0,0,0
"4","1","7/16/2018",4,10,0,0,2,0,0,0,0
"5","1","7/16/2018",1,19,2,0,0,0,6,20,0
"2","1","7/16/2018",0,7,0,0,0,0,7,4,0
"10","1","7/16/2018",1,2,0,0,0,0,8,1,0
"1","1","7/16/2018",3,8,1,0,0,0,18,0,0
"3","1","7/16/2018",2,5,0,0,0,0,0,0,0
"6","1","7/16/2018",3,19,3,0,0,0,0,0,0
"7","1","7/16/2018",1,6,0,0,0,0,0,0,0
"8","1","7/16/2018",0,3,0,0,0,0,0,0,0
"4","1","7/23/2018",0,5,0,0,1,0,0,0,0
"8","1","7/23/2018",1,17,0,0,1,0,0,0,0
"3","1","7/23/2018",1,12,0,0,0,0,4,6,0
"2","1","7/23/2018",1,10,0,0,0,0,8,2,0
"9","1","7/23/2018",2,13,0,0,0,0,12,3,0
"10","1","7/23/2018",0,5,0,0,0,0,14,10,0
"1","1","7/23/2018",1,25,0,0,0,0,0,0,0
"5","1","7/23/2018",1,2,0,0,0,0,0,0,0
"6","1","7/23/2018",1,15,0,0,0,0,0,0,0
"7","1","7/23/2018",1,14,0,0,0,0,0,0,0
"9","1","8/6/2018",0,11,0,0,4,0,0,0,0
"3","1","8/6/2018",0,0,0,0,0,0,2,0,0
"7","1","8/6/2018",0,4,0,0,0,0,3,1,0
"8","1","8/6/2018",0,0,0,0,0,0,8,0,0
"4","1","8/6/2018",1,5,0,0,0,0,10,1,0
"1","1","8/6/2018",0,2,0,0,0,0,0,0,0
"2","1","8/6/2018",2,1,0,0,0,0,0,0,0
"5","1","8/6/2018",0,2,0,0,0,0,0,0,0
"6","1","8/6/2018",2,3,0,0,0,0,0,0,0
"10","1","8/6/2018",0,5,0,0,0,0,0,0,0
"1","1","8/13/2018",1,3,0,0,1,0,0,0,0
"5","1","8/13/2018",1,7,0,0,0,0,3,0,0
"8","1","8/13/2018",0,6,0,0,0,0,3,0,0
"6","1","8/13/2018",1,5,0,0,0,0,7,0,0
"2","1","8/13/2018",1,11,0,0,0,0,8,0,0
"3","1","8/13/2018",0,1,0,0,0,0,0,0,0
"4","1","8/13/2018",1,4,0,0,0,0,0,0,0
"7","1","8/13/2018",2,3,0,0,0,0,0,0,0
"9","1","8/13/2018",3,1,0,0,0,0,0,0,0
"10","1","8/13/2018",1,2,0,0,0,0,0,0,0
"7","1","8/20/2018",0,5,0,0,1,0,0,0,0
"9","1","8/20/2018",0,2,0,0,0,0,2,0,0
"3","1","8/20/2018",0,2,0,0,0,0,6,0,0
"2","1","8/20/2018",0,5,0,0,0,0,10,2,0
"8","1","8/20/2018",0,2,0,0,0,0,10,2,0
"1","1","8/20/2018",0,0,0,0,0,0,0,0,0
"4","1","8/20/2018",0,3,0,0,0,0,0,0,0
"5","1","8/20/2018",0,2,0,0,0,0,0,0,0
"6","1","8/20/2018",1,4,0,0,0,0,0,0,0
"10","1","8/20/2018",2,1,0,0,0,0,0,0,0
"1","1","9/4/2018",2,2,0,0,1,0,0,0,0
"9","1","9/4/2018",0,0,0,0,0,0,6,0,0
"3","1","9/4/2018",1,3,0,0,0,0,8,2,0
"6","1","9/4/2018",1,4,0,0,0,0,9,0,0
"7","1","9/4/2018",0,9,0,0,0,0,11,0,0
"2","1","9/4/2018",1,4,0,0,0,0,0,0,0
"4","1","9/4/2018",1,0,0,0,0,0,0,0,0
"5","1","9/4/2018",0,7,0,0,0,0,0,0,0
"8","1","9/4/2018",1,3,0,0,0,0,0,0,0
"5","1","9/10/2018",2,0,0,0,1,0,3,0,0
"8","1","9/10/2018",1,1,0,0,1,0,0,0,0
"10","1","9/10/2018",0,1,0,0,0,0,1,0,0
"2","1","9/10/2018",1,1,0,0,0,0,2,0,0
"7","1","9/10/2018",0,0,0,0,0,0,4,1,0
"1","1","9/10/2018",0,2,0,0,0,0,0,0,0
"3","1","9/10/2018",1,1,0,0,0,0,0,0,0
"4","1","9/10/2018",0,0,0,0,0,0,0,0,0
"6","1","9/10/2018",0,1,0,0,0,0,0,0,0
"9","1","9/10/2018",1,2,0,0,0,0,0,0,0
"1","1","9/17/2018",0,0,0,0,0,0,2,0,0
"5","1","9/17/2018",0,0,0,0,0,0,2,0,0
"7","1","9/17/2018",0,0,0,0,0,0,5,5,0
"9","1","9/17/2018",0,0,0,0,0,0,5,2,0
"2","1","9/17/2018",2,0,0,0,0,0,0,0,0
"3","1","9/17/2018",2,4,0,0,0,0,0,0,0
"4","1","9/17/2018",2,0,0,0,0,0,0,0,0
"6","1","9/17/2018",0,1,0,0,0,0,0,0,0
"8","1","9/17/2018",0,0,0,0,0,0,0,0,0
"10","1","9/17/2018",1,2,0,0,0,0,0,0,0
"3","1","9/24/2018",5,3,0,0,0,0,5,0,0
"5","1","9/24/2018",1,0,0,0,0,0,7,0,0
"7","1","9/24/2018",1,1,0,0,0,0,7,0,0
"9","1","9/24/2018",0,0,0,0,0,0,0,0,0
"1","1","9/24/2018",1,0,1,0,0,0,0,0,0
"2","1","9/24/2018",1,1,0,0,0,0,0,0,0
"4","1","9/24/2018",0,0,0,0,0,0,0,0,0
"6","1","9/24/2018",2,0,0,0,0,0,0,0,0
"8","1","9/24/2018",4,1,0,0,0,0,0,0,0
"10","1","9/24/2018",0,0,0,0,0,0,0,0,0
"7","1","10/1/2018",3,1,0,0,0,0,3,0,0
"5","1","10/1/2018",4,4,0,0,0,0,5,0,0
"3","1","10/1/2018",5,0,0,0,0,0,6,0,0
"9","1","10/1/2018",6,0,0,0,0,0,8,2,0
"1","1","10/1/2018",2,7,0,0,0,0,0,0,0
"2","1","10/1/2018",3,2,0,0,0,0,0,0,0
"4","1","10/1/2018",4,1,0,0,0,0,0,0,0
"6","1","10/1/2018",1,2,1,0,0,0,0,0,0
"8","1","10/1/2018",6,0,0,0,0,0,0,0,0
"10","1","10/1/2018",6,0,0,0,0,0,0,0,0
"6","1","10/15/2018",2,0,0,0,0,0,4,1,0
"9","1","10/15/2018",5,3,0,0,0,0,6,0,0
"3","1","10/15/2018",5,3,0,0,0,0,7,0,0
"8","1","10/15/2018",3,1,0,0,0,0,8,0,0
"1","1","10/15/2018",6,1,0,0,0,0,0,0,0
"2","1","10/15/2018",2,0,0,0,0,0,0,0,0
"4","1","10/15/2018",5,2,0,0,0,0,0,0,0
"5","1","10/15/2018",15,2,0,0,0,0,0,0,0
"7","1","10/15/2018",0,2,0,0,0,0,0,0,0
"10","1","10/15/2018",1,1,0,0,0,0,0,0,0
"9","1","10/8/2018",5,1,0,0,0,0,2,1,0
"4","1","10/8/2018",1,4,0,0,0,0,3,2,0
"5","1","10/8/2018",1,0,0,0,0,0,6,0,0
"8","1","10/8/2018",15,1,0,0,0,0,8,0,0
"1","1","10/8/2018",1,0,0,0,0,0,0,0,0
"2","1","10/8/2018",0,1,0,0,0,0,0,0,0
"3","1","10/8/2018",3,0,0,0,0,0,0,0,0
"6","1","10/8/2018",4,4,0,0,0,0,0,0,0
"7","1","10/8/2018",7,3,0,0,0,0,0,0,0
"10","1","10/8/2018",6,0,0,0,0,0,0,0,0
"6","1","10/22/2018",3,4,0,0,0,0,5,3,0
"8","1","10/22/2018",11,0,0,0,0,0,5,0,0
"3","1","10/22/2018",3,0,0,0,0,0,6,1,0
"4","1","10/22/2018",6,2,0,0,0,0,6,0,0
"1","1","10/22/2018",1,1,0,0,0,0,0,0,0
"2","1","10/22/2018",14,1,0,0,0,0,0,0,0
"5","1","10/22/2018",3,0,0,0,0,0,0,0,0
"7","1","10/22/2018",7,6,0,0,0,0,0,0,0
"9","1","10/22/2018",8,0,0,0,0,0,0,0,0
"10","1","10/22/2018",11,2,0,0,0,0,0,0,0
"9","2","5/14/2018",1,0,0,0,0,1,16,0,2
"10","2","5/14/2018",1,0,0,0,0,2,15,0,3
"8","2","5/14/2018",0,0,0,0,0,2,36,0,6
"4","2","5/14/2018",1,0,0,0,0,2,48,0,5
"1","2","5/14/2018",0,0,0,0,0,3,64,0,10
"2","2","5/14/2018",0,0,0,0,0,4,23,0,0
"3","2","5/14/2018",0,0,0,0,0,0,39,0,0
"6","2","5/14/2018",0,0,0,0,0,0,42,0,10
"7","2","5/14/2018",0,0,0,0,0,0,43,0,0
"5","2","5/14/2018",0,0,0,0,0,0,79,0,11
"8","2","5/21/2018",0,0,0,0,0,1,32,0,1
"6","2","5/21/2018",0,1,0,0,0,1,54,1,5
"3","2","5/21/2018",0,0,0,0,0,1,69,0,6
"4","2","5/21/2018",2,0,0,0,0,2,29,0,4
"9","2","5/21/2018",0,1,0,0,0,2,74,0,1
"1","2","5/21/2018",1,0,0,0,0,2,79,0,1
"2","2","5/21/2018",0,0,0,0,0,2,124,0,8
"7","2","5/21/2018",2,0,0,0,0,3,86,0,4
"5","2","5/21/2018",0,0,0,0,2,0,42,0,3
"10","2","5/21/2018",13,0,0,0,0,0,45,0,7
"6","2","5/29/2018",1,0,0,0,1,1,49,0,0
"4","2","5/29/2018",1,0,0,0,2,1,83,0,3
"5","2","5/29/2018",0,4,0,0,1,2,36,0,6
"10","2","5/29/2018",0,0,0,0,1,2,0,4,4
"7","2","5/29/2018",0,2,0,0,0,3,83,1,4
"3","2","5/29/2018",0,0,0,0,1,4,107,1,0
"2","2","5/29/2018",0,1,1,0,2,4,143,0,0
"9","2","5/29/2018",0,0,0,0,0,7,101,0,0
"8","2","5/29/2018",0,0,0,0,0,7,112,0,6
"1","2","5/29/2018",0,3,0,0,1,0,112,0,1
"9","2","6/4/2018",0,0,0,0,2,1,30,0,4
"7","2","6/4/2018",0,0,0,0,3,1,42,1,2
"2","2","6/4/2018",1,1,0,0,5,1,67,0,12
"10","2","6/4/2018",0,0,0,0,1,2,25,0,2
"1","2","6/4/2018",2,1,0,0,3,3,26,0,1
"8","2","6/4/2018",0,1,0,0,3,3,36,0,3
"6","2","6/4/2018",0,0,0,0,1,4,38,0,4
"4","2","6/4/2018",1,3,0,0,1,4,86,0,2
"3","2","6/4/2018",1,1,1,0,2,4,94,0,4
"5","2","6/4/2018",0,0,0,0,0,0,30,1,2
"9","2","6/11/2018",1,0,0,0,0,1,23,0,4
"4","2","6/11/2018",1,1,0,0,0,1,33,1,9
"3","2","6/11/2018",0,1,0,0,0,1,35,0,12
"1","2","6/11/2018",2,1,0,0,0,1,41,0,9
"6","2","6/11/2018",2,1,0,0,1,2,35,0,0
"2","2","6/11/2018",3,2,0,0,0,2,43,1,14
"5","2","6/11/2018",2,0,0,0,0,3,15,0,9
"8","2","6/11/2018",4,0,1,0,0,3,35,0,2
"7","2","6/11/2018",0,0,0,0,0,3,43,0,5
"10","2","6/11/2018",2,0,0,0,1,0,48,0,9
"5","2","6/18/2018",3,1,0,0,0,3,23,1,20
"3","2","6/18/2018",0,2,3,0,0,3,48,0,15
"4","2","6/18/2018",3,0,0,0,0,3,79,0,20
"7","2","6/18/2018",3,0,1,0,2,4,41,2,15
"9","2","6/18/2018",2,0,0,0,0,5,28,0,9
"2","2","6/18/2018",4,0,0,0,0,5,36,0,11
"8","2","6/18/2018",3,0,0,0,0,5,50,5,25
"1","2","6/18/2018",0,0,0,0,0,6,25,0,10
"10","2","6/18/2018",2,0,1,0,0,11,34,0,24
"6","2","6/18/2018",1,0,1,0,0,0,30,0,8
"10","2","6/25/2018",2,0,0,0,0,1,51,0,6
"9","2","6/25/2018",3,0,0,0,0,1,59,0,6
"7","2","6/25/2018",1,0,0,0,1,2,26,0,13
"3","2","6/25/2018",2,1,0,0,1,2,37,0,5
"5","2","6/25/2018",2,2,0,0,0,2,50,0,6
"4","2","6/25/2018",0,0,0,0,1,3,57,1,7
"8","2","6/25/2018",1,0,0,0,0,3,73,0,27
"6","2","6/25/2018",1,0,0,0,1,0,37,0,2
"1","2","6/25/2018",1,0,0,0,0,0,36,0,18
"2","2","6/25/2018",3,1,0,0,0,0,50,0,14
"5","2","8/6/2018",1,0,0,0,2,1,7,3,5
"6","2","8/6/2018",3,1,0,0,5,1,11,0,3
"4","2","8/6/2018",3,0,0,0,2,3,13,0,10
"3","2","8/6/2018",0,1,0,0,1,0,5,2,4
"1","2","8/6/2018",1,0,0,0,0,0,2,0,0
"2","2","8/6/2018",1,2,0,0,0,0,5,4,9
"4","2","8/13/2018",0,0,0,0,4,1,19,1,0
"9","2","8/13/2018",0,0,0,0,0,1,14,0,7
"3","2","8/13/2018",1,2,0,0,2,2,5,2,10
"1","2","8/13/2018",2,1,0,0,2,2,21,0,7
"2","2","8/13/2018",4,0,0,0,0,2,32,0,19
"6","2","8/13/2018",0,0,0,0,4,3,21,0,8
"7","2","8/13/2018",0,0,0,0,0,3,12,0,4
"10","2","8/13/2018",4,3,0,0,0,4,26,0,5
"8","2","8/13/2018",1,0,0,0,3,5,28,0,4
"5","2","8/13/2018",4,0,0,0,4,9,20,0,5
"6","2","8/20/2018",1,0,0,0,1,1,18,1,6
"4","2","8/20/2018",1,0,0,0,4,1,16,0,8
"2","2","8/20/2018",0,2,0,0,4,1,18,4,7
"1","2","8/20/2018",3,1,0,0,0,1,16,0,4
"8","2","8/20/2018",2,0,0,0,2,2,14,1,4
"3","2","8/20/2018",1,1,1,0,4,2,18,2,3
"10","2","8/20/2018",2,1,0,0,0,2,18,3,4
"9","2","8/20/2018",1,0,0,0,2,0,10,1,9
"5","2","8/20/2018",2,1,0,0,2,0,23,2,2
"7","2","8/20/2018",0,0,0,0,0,0,12,3,0
"4","2","9/4/2018",2,2,0,0,1,1,10,2,4
"8","2","9/4/2018",2,0,0,0,0,1,3,0,0
"5","2","9/4/2018",0,0,0,0,0,1,4,3,0
"6","2","9/4/2018",2,1,0,0,0,1,8,6,4
"10","2","9/4/2018",1,2,0,0,0,1,9,3,0
"1","2","9/4/2018",2,1,0,0,0,3,2,3,5
"2","2","9/4/2018",2,3,0,0,0,3,6,1,3
"7","2","9/4/2018",0,0,0,0,0,0,2,5,0
"9","2","9/4/2018",2,0,0,0,0,0,6,4,6
"3","2","9/4/2018",5,3,0,0,0,0,16,1,10
"8","2","9/10/2018",1,0,0,0,1,2,6,2,0
"4","2","9/10/2018",1,0,0,0,0,0,2,0,0
"2","2","9/10/2018",0,0,0,0,0,0,3,1,0
"1","2","9/10/2018",0,1,0,0,0,0,4,0,9
"10","2","9/10/2018",0,1,0,0,0,0,4,2,7
"9","2","9/10/2018",1,0,0,0,0,0,6,1,6
"6","2","9/10/2018",1,1,0,0,0,0,7,0,3
"3","2","9/10/2018",0,0,0,0,0,0,9,0,5
"7","2","9/10/2018",1,0,0,0,0,0,14,1,0
"6","2","9/17/2018",4,0,0,0,0,1,10,1,4
"9","2","9/17/2018",1,0,0,0,0,1,18,3,1
"1","2","9/17/2018",0,2,0,0,0,1,0,1,3
"7","2","9/17/2018",1,0,0,0,0,0,2,1,4
"3","2","9/17/2018",1,0,0,0,0,0,4,1,0
"5","2","9/17/2018",3,0,0,0,0,0,4,6,0
"8","2","9/17/2018",2,0,0,0,0,0,6,2,3
"10","2","9/17/2018",5,0,0,0,0,0,7,5,1
"4","2","9/17/2018",2,0,0,0,0,0,0,2,0
"8","2","9/24/2018",1,0,0,0,0,1,3,1,3
"10","2","9/24/2018",5,0,0,0,0,1,8,4,0
"5","2","9/24/2018",0,0,0,0,0,1,12,1,4
"1","2","9/24/2018",0,0,0,0,0,0,3,0,0
"2","2","9/24/2018",5,1,0,0,0,0,4,5,6
"6","2","9/24/2018",0,0,0,0,0,0,5,2,2
"7","2","9/24/2018",3,0,0,0,0,0,5,2,3
"9","2","9/24/2018",1,0,0,0,0,0,14,2,3
"3","2","9/24/2018",4,0,0,0,0,0,15,7,13
"4","2","9/24/2018",1,1,0,0,0,0,15,1,4
"9","2","10/1/2018",6,1,0,0,0,1,9,0,4
"5","2","10/1/2018",0,0,0,0,0,0,3,4,5
"1","2","10/1/2018",6,2,0,0,0,0,4,0,1
"6","2","10/1/2018",1,1,0,0,0,0,4,2,4
"8","2","10/1/2018",0,0,0,0,0,0,5,2,7
"10","2","10/1/2018",4,0,0,0,0,0,7,2,9
"4","2","10/1/2018",3,1,0,0,0,0,9,2,4
"7","2","10/1/2018",3,0,0,0,0,0,9,2,1
"3","2","10/1/2018",4,0,0,0,0,0,10,2,5
"2","2","10/1/2018",4,0,0,0,0,0,11,3,5
"1","2","10/8/2018",2,0,0,0,0,1,2,0,3
"8","2","10/8/2018",5,0,0,0,0,1,10,0,3
"6","2","10/8/2018",3,1,0,0,0,1,19,0,11
"5","2","10/8/2018",4,0,0,0,0,2,12,0,6
"4","2","10/8/2018",2,0,0,0,0,0,3,1,5
"2","2","10/8/2018",1,0,0,0,0,0,4,3,4
"3","2","10/8/2018",3,0,0,0,0,0,4,1,2
"10","2","10/8/2018",3,0,0,0,0,0,8,0,11
"9","2","10/8/2018",0,0,0,0,0,0,11,0,5
"7","2","10/8/2018",3,0,0,0,0,0,17,1,6
"1","2","10/15/2018",7,1,0,0,0,1,17,0,9
"2","2","10/15/2018",2,0,0,0,0,0,10,1,9
"10","2","10/15/2018",2,0,0,0,0,0,10,0,3
"3","2","10/15/2018",1,1,0,0,0,0,11,6,8
"8","2","10/15/2018",6,0,0,0,0,0,11,0,12
"9","2","10/15/2018",5,0,0,0,0,0,11,2,18
"5","2","10/15/2018",5,0,0,0,0,0,13,0,5
"6","2","10/15/2018",10,0,0,0,0,0,15,0,4
"4","2","10/15/2018",3,0,0,0,0,0,16,5,9
"7","2","10/15/2018",6,0,0,0,0,0,16,1,5
"5","2","10/22/2018",4,0,0,0,1,1,7,0,1
"8","2","10/22/2018",3,0,0,0,0,1,2,0,5
"2","2","10/22/2018",2,0,0,0,0,1,4,0,2
"4","2","10/22/2018",1,0,0,0,1,0,18,0,3
"9","2","10/22/2018",2,0,0,0,0,0,4,0,2
"1","2","10/22/2018",2,0,0,0,0,0,5,0,1
"6","2","10/22/2018",0,0,0,0,0,0,6,0,1
"10","2","10/22/2018",1,0,0,0,0,0,8,0,0
"7","2","10/22/2018",2,1,0,0,0,0,9,1,0
"3","2","10/22/2018",1,0,0,0,0,0,19,0,4
"1","2","10/29/2018",1,0,0,0,0,0,1,1,1
"2","2","10/29/2018",2,0,0,0,0,0,1,1,0
"6","2","10/29/2018",0,0,0,0,0,0,1,0,0
"3","2","10/29/2018",1,0,0,0,0,0,2,0,0
"5","2","10/29/2018",2,0,0,0,0,0,2,0,0
"4","2","10/29/2018",8,0,0,0,0,0,4,0,0
"5","2","11/5/2018",2,0,0,0,1,0,7,0,0
"3","2","11/5/2018",0,0,0,0,0,0,6,0,0
"10","2","11/5/2018",2,0,0,0,0,0,6,0,0
"9","2","11/5/2018",4,0,0,0,0,0,7,0,1
"4","2","11/5/2018",0,0,0,0,0,0,8,2,0
"2","2","11/5/2018",2,0,0,0,0,0,9,0,0
"7","2","11/5/2018",4,0,0,0,0,0,10,0,0
"1","2","11/5/2018",2,0,0,0,0,0,12,1,2
"8","2","11/5/2018",4,0,0,0,0,0,15,0,0
"6","2","11/5/2018",4,0,0,0,0,0,19,0,0
"9","2","11/12/2018",2,0,0,0,0,0,2,0,1
"8","2","11/12/2018",1,1,0,0,0,0,4,0,1
"4","2","11/12/2018",3,0,0,0,0,0,5,0,1
"10","2","11/12/2018",2,0,0,0,0,0,5,0,0
"3","2","11/12/2018",9,0,0,0,0,0,8,0,0
"7","2","11/12/2018",4,0,0,0,0,0,8,0,1
"6","2","11/12/2018",3,1,0,0,0,0,9,0,1
"1","2","11/12/2018",19,0,0,0,0,0,10,2,0
"5","2","11/12/2018",2,1,0,0,0,0,11,0,1
"2","2","11/12/2018",23,0,0,0,0,0,27,0,2
"1","3","5/14/2018",3,1,0,0,0,1,90,0,5
"6","3","5/14/2018",0,5,0,0,0,2,20,0,1
"4","3","5/14/2018",1,0,0,0,0,2,24,0,5
"10","3","5/14/2018",0,0,0,0,0,2,135,0,6
"3","3","5/14/2018",0,1,0,0,0,3,82,0,1
"9","3","5/14/2018",0,2,0,0,0,1,50,0,6
"7","3","5/14/2018",0,0,0,0,0,0,6,0,2
"5","3","5/14/2018",0,0,0,0,0,0,9,0,1
"2","3","5/14/2018",0,1,0,0,0,0,53,0,2
"8","3","5/14/2018",5,7,0,0,0,0,127,0,10
"4","3","5/21/2018",4,0,0,0,0,1,33,0,2
"2","3","5/21/2018",5,0,0,0,0,1,39,0,3
"9","3","5/21/2018",0,0,0,0,0,1,39,0,9
"5","3","5/21/2018",2,0,0,0,0,3,46,0,6
"10","3","5/21/2018",1,0,0,0,0,3,58,0,11
"1","3","5/21/2018",2,0,0,0,0,3,96,0,0
"6","3","5/21/2018",7,0,0,0,0,5,56,0,5
"7","3","5/21/2018",0,0,0,0,0,5,57,4,11
"3","3","5/21/2018",2,0,0,0,1,0,16,0,2
"8","3","5/21/2018",0,0,0,0,2,0,54,5,9
"7","3","5/29/2018",2,0,2,0,4,2,182,0,6
"2","3","5/29/2018",0,2,0,0,3,3,106,0,5
"10","3","5/29/2018",2,0,0,0,1,4,112,0,22
"9","3","5/29/2018",0,1,0,0,0,5,49,0,7
"3","3","5/29/2018",2,0,0,0,2,7,75,0,9
"8","3","5/29/2018",1,3,0,0,1,9,97,0,0
"1","3","5/29/2018",0,0,0,0,0,9,100,2,9
"5","3","5/29/2018",0,2,0,0,1,10,49,3,0
"6","3","5/29/2018",1,1,0,0,0,10,80,3,5
"4","3","5/29/2018",0,0,0,0,0,10,209,0,6
"10","3","7/2/2018",4,0,2,0,5,1,52,0,20
"3","3","7/2/2018",4,1,1,0,2,2,49,0,6
"8","3","7/2/2018",0,0,1,0,0,2,35,0,9
"4","3","7/2/2018",1,0,3,1,0,2,45,0,12
"9","3","7/2/2018",2,0,0,0,0,3,25,0,12
"1","3","7/2/2018",5,0,8,0,0,3,37,0,7
"7","3","7/2/2018",4,3,0,0,0,3,47,0,22
"5","3","7/2/2018",2,0,0,0,0,5,34,0,14
"2","3","7/2/2018",0,0,1,0,1,0,35,1,3
"6","3","7/2/2018",0,0,0,0,0,0,60,0,21
"2","3","7/9/2018",4,0,0,0,3,3,33,0,17
"1","3","7/9/2018",1,0,2,0,0,3,24,1,15
"7","3","7/9/2018",0,0,4,0,0,3,36,2,10
"6","3","7/9/2018",3,3,1,0,1,4,31,0,25
"3","3","7/9/2018",0,0,0,0,1,5,46,0,13
"8","3","7/9/2018",0,1,6,0,2,5,36,0,36
"9","3","7/9/2018",3,0,6,0,3,5,34,0,4
"5","3","7/9/2018",1,1,0,0,0,7,33,0,20
"4","3","7/9/2018",2,2,0,0,0,7,70,0,0
"10","3","7/9/2018",5,2,7,0,0,9,33,1,16
"3","3","7/16/2018",3,1,0,0,1,1,30,0,20
"6","3","7/16/2018",5,4,0,0,0,2,26,0,34
"1","3","7/16/2018",4,0,1,0,0,2,28,1,8
"5","3","7/16/2018",1,0,3,0,1,3,22,1,16
"4","3","7/16/2018",2,2,5,0,1,3,39,0,15
"9","3","7/16/2018",5,0,0,0,0,3,16,0,11
"2","3","7/16/2018",2,2,0,0,0,3,41,0,22
"10","3","7/16/2018",9,0,2,0,2,4,25,0,19
"8","3","7/16/2018",0,0,1,0,0,4,30,0,25
"7","3","7/16/2018",1,0,0,0,1,7,42,0,21
"5","3","7/23/2018",2,0,0,0,0,1,7,0,16
"3","3","7/23/2018",4,0,0,0,0,1,0,0,5
"7","3","7/23/2018",0,0,0,0,0,2,7,0,24
"8","3","7/23/2018",2,0,0,0,0,3,9,0,11
"2","3","7/23/2018",0,0,0,0,0,0,3,0,9
"1","3","7/23/2018",1,0,0,0,0,0,4,0,12
"4","3","7/23/2018",0,0,0,0,0,0,5,0,9
"6","3","7/23/2018",4,0,0,0,0,0,0,0,8
"9","3","7/23/2018",0,0,0,0,0,0,0,0,0
"10","3","7/23/2018",0,0,0,0,0,0,0,0,0
"6","3","7/30/2018",0,0,1,0,2,1,12,0,1
"10","3","7/30/2018",0,0,2,0,5,1,8,0,0
"8","3","7/30/2018",0,1,0,0,0,1,24,0,4
"9","3","7/30/2018",1,0,1,0,3,2,6,0,4
"1","3","7/30/2018",5,0,0,0,0,2,15,0,2
"3","3","7/30/2018",5,0,1,0,1,3,15,0,0
"2","3","7/30/2018",4,0,0,0,0,4,23,0,2
"5","3","7/30/2018",5,0,0,0,1,0,12,0,1
"4","3","7/30/2018",3,2,0,0,2,0,11,0,1
"7","3","7/30/2018",4,0,0,0,0,0,18,0,5
"4","3","8/6/2018",0,0,0,0,5,1,8,0,1
"1","3","8/6/2018",0,0,1,0,6,1,12,0,2
"3","3","8/6/2018",0,0,0,0,8,3,17,0,0
"2","3","8/6/2018",0,0,1,0,4,0,9,0,2
"5","3","8/27/2018",0,2,0,0,1,1,10,2,2
"10","3","8/27/2018",3,0,1,0,1,1,16,0,1
"3","3","8/27/2018",3,0,0,0,1,1,19,1,6
"6","3","8/27/2018",0,0,0,0,1,1,21,2,0
"4","3","8/27/2018",2,0,0,0,2,1,18,0,2
"2","3","8/27/2018",1,0,0,0,1,0,9,0,5
"1","3","8/27/2018",2,1,0,0,1,0,11,0,3
"8","3","8/27/2018",2,0,0,0,2,0,13,0,0
"7","3","8/27/2018",3,0,0,0,3,0,14,0,2
"9","3","8/27/2018",3,0,0,0,0,0,17,0,1
"8","3","9/4/2018",4,0,0,0,0,1,18,0,2
"5","3","9/4/2018",4,1,0,0,0,1,31,2,24
"6","3","9/4/2018",3,0,0,0,1,2,18,1,14
